ID,iso2c,iso3c,country,year,gdp_percap,life_expect,population,birth_rate,neonat_mortal_rate,region,income,co2_percap
1081,CO,COL,Colombia,1991,5050.71983,68.443,34916766,25.843,17.3,Latin America & Caribbean,Upper middle income,1.635914936
1082,CO,COL,Colombia,1997,6520.036666,70.09,38645411,22.293,14.9,Latin America & Caribbean,Upper middle income,1.679619011
1083,CO,COL,Colombia,1998,6528.900174,70.416,39234062,21.796,14.5,Latin America & Caribbean,Upper middle income,1.681616958
1084,CO,COL,Colombia,1999,6256.810181,70.727,39819279,21.355,14.1,Latin America & Caribbean,Upper middle income,1.419215476
1085,CO,COL,Colombia,1993,5485.499566,68.857,36195168,24.667,16.5,Latin America & Caribbean,Upper middle income,1.768803864
1086,CO,COL,Colombia,1994,5827.996962,69.125,36823537,24.051,16.1,Latin America & Caribbean,Upper middle income,1.835016799
1087,CO,COL,Colombia,1995,6155.688861,69.428,37441977,23.435,15.7,Latin America & Caribbean,Upper middle income,1.59218139
1089,CO,COL,Colombia,2008,10132.26566,72.952,44901544,17.842,10.9,Latin America & Caribbean,Upper middle income,1.516403445
1090,CO,COL,Colombia,2004,7732.319476,72.062,42724163,19.48,12.3,Latin America & Caribbean,Upper middle income,1.288989699
1091,CO,COL,Colombia,2005,8248.355342,72.303,43285634,19.078,12,Latin America & Caribbean,Upper middle income,1.407985384
1092,CO,COL,Colombia,1996,6294.865499,69.756,38049038,22.843,15.3,Latin America & Caribbean,Upper middle income,1.590776145
1093,CO,COL,Colombia,1990,4869.161847,68.292,34271565,26.401,17.6,Latin America & Caribbean,Upper middle income,1.673025787
1094,CO,COL,Colombia,1992,5327.885503,68.63,35558682,25.267,16.9,Latin America & Caribbean,Upper middle income,1.744983321
1095,CO,COL,Colombia,2000,6585.334138,71.019,40403958,20.959,13.7,Latin America & Caribbean,Upper middle income,1.433620241
1096,CO,COL,Colombia,2006,8957.341118,72.532,43835722,18.663,11.6,Latin America & Caribbean,Upper middle income,1.435824144
1097,CO,COL,Colombia,2007,9710.917596,72.749,44374572,18.247,11.3,Latin America & Caribbean,Upper middle income,1.40690202
1098,CO,COL,Colombia,2003,7241.331258,71.813,42152151,19.865,12.6,Latin America & Caribbean,Upper middle income,1.362244907
1099,CO,COL,Colombia,2012,12058.34376,73.673,46881475,16.393,9.6,Latin America & Caribbean,Upper middle income,1.705398582
1100,CO,COL,Colombia,2001,6750.687139,71.293,40988909,20.593,13.3,Latin America & Caribbean,Upper middle income,1.372902655
1101,CO,COL,Colombia,2002,6927.321253,71.556,41572491,20.234,13,Latin America & Caribbean,Upper middle income,1.338899634
1103,CO,COL,Colombia,2010,10680.00301,73.325,45918097,17.079,10.3,Latin America & Caribbean,Upper middle income,1.658923082
1104,CO,COL,Colombia,2013,12725.04373,73.847,47342981,16.074,9.3,Latin America & Caribbean,Upper middle income,1.893103161
1105,CO,COL,Colombia,2014,13395.5162,74.022,47791911,15.77,9,Latin America & Caribbean,Upper middle income,1.759537174
1106,CO,COL,Colombia,2011,11496.47771,73.5,46406646,16.727,9.9,Latin America & Caribbean,Upper middle income,1.64912349
1107,CO,COL,Colombia,2009,10260.22668,73.143,45416181,17.452,10.6,Latin America & Caribbean,Upper middle income,1.599905659
1108,CR,CRI,Costa Rica,2011,13397.23054,78.911,4600474,15.564,6.6,Latin America & Caribbean,Upper middle income,1.682660743
1109,CR,CRI,Costa Rica,2007,11714.21471,78.355,4369469,16.574,6.8,Latin America & Caribbean,Upper middle income,1.858899789
1110,CR,CRI,Costa Rica,2009,12141.93498,78.613,4488263,16.102,6.7,Latin America & Caribbean,Upper middle income,1.760677795
1111,CR,CRI,Costa Rica,1990,5033.099942,75.638,3095995,26.615,8.9,Latin America & Caribbean,Upper middle income,0.954653351
1112,CR,CRI,Costa Rica,1991,5200.582319,75.83,3175649,25.984,8.8,Latin America & Caribbean,Upper middle income,1.05079938
1113,CR,CRI,Costa Rica,2008,12329.93006,78.481,4429508,16.345,6.8,Latin America & Caribbean,Upper middle income,1.835359367
1114,CR,CRI,Costa Rica,2014,15161.16148,79.44,4757575,14.768,6.2,Latin America & Caribbean,Upper middle income,1.630951062
1115,CR,CRI,Costa Rica,2010,12737.02018,78.756,4545280,15.84,6.7,Latin America & Caribbean,Upper middle income,1.665175303
1116,CR,CRI,Costa Rica,2012,14133.68818,79.077,4654122,15.287,6.6,Latin America & Caribbean,Upper middle income,1.668780062
1117,CR,CRI,Costa Rica,1999,7527.111623,77.288,3848723,20.231,8,Latin America & Caribbean,Upper middle income,1.434892041
1118,CR,CRI,Costa Rica,2000,7829.812962,77.448,3925443,19.499,7.6,Latin America & Caribbean,Upper middle income,1.394703986
1119,CR,CRI,Costa Rica,1992,5662.423511,76.016,3257466,25.322,8.8,Latin America & Caribbean,Upper middle income,1.163996186
1120,CR,CRI,Costa Rica,2006,10697.46354,78.234,4308794,16.801,6.9,Latin America & Caribbean,Upper middle income,1.647633189
1121,CR,CRI,Costa Rica,2004,9289.503317,77.993,4187038,17.366,7,Latin America & Caribbean,Upper middle income,1.655258443
1122,CR,CRI,Costa Rica,2013,14524.6715,79.254,4706401,15.022,6.4,Latin America & Caribbean,Upper middle income,1.614402173
1123,CR,CRI,Costa Rica,2005,9817.001194,78.114,4247841,17.054,6.9,Latin America & Caribbean,Upper middle income,1.616889851
1124,CR,CRI,Costa Rica,1994,6299.321696,76.385,3425690,23.947,8.6,Latin America & Caribbean,Upper middle income,1.538224124
1126,CR,CRI,Costa Rica,2003,8793.383147,77.868,4125971,17.759,7.1,Latin America & Caribbean,Upper middle income,1.605990202
1127,CR,CRI,Costa Rica,1996,6574.133648,76.759,3596732,22.512,8.5,Latin America & Caribbean,Upper middle income,1.320299928
1129,CR,CRI,Costa Rica,2002,8397.302536,77.736,4063204,18.247,7.3,Latin America & Caribbean,Upper middle income,1.556794835
1130,CR,CRI,Costa Rica,1998,7286.41498,77.119,3767373,20.995,8.3,Latin America & Caribbean,Upper middle income,1.411368081
1131,CR,CRI,Costa Rica,1995,6533.191429,76.571,3510926,23.24,8.5,Latin America & Caribbean,Upper middle income,1.385990192
1132,CR,CRI,Costa Rica,2001,8139.810103,77.597,3996798,18.831,7.4,Latin America & Caribbean,Upper middle income,1.441368065
1133,CR,CRI,Costa Rica,1997,6893.93397,76.942,3682725,21.761,8.5,Latin America & Caribbean,Upper middle income,1.354192887
1134,CR,CRI,Costa Rica,1993,6052.796712,76.2,3341004,24.64,8.8,Latin America & Caribbean,Upper middle income,1.183185055
1190,CY,CYP,Cyprus,1992,14565.05769,76.865,800609,18.259,5.3,Europe & Central Asia,High income,6.471912007
1191,CY,CYP,Cyprus,1995,16885.67593,77.312,855384,16.446,4.6,Europe & Central Asia,High income,6.293262441
1192,CY,CYP,Cyprus,2014,30383.51482,80.173,1152309,11.118,1.6,Europe & Central Asia,High income,5.260352041
1193,CY,CYP,Cyprus,1999,19881.05514,77.876,926050,13.731,3.5,Europe & Central Asia,High income,6.886143297
1194,CY,CYP,Cyprus,1993,14657.70948,77.017,818751,17.731,5.1,Europe & Central Asia,High income,6.655456909
1195,CY,CYP,Cyprus,1994,15528.34226,77.166,837110,17.121,4.8,Europe & Central Asia,High income,6.741662386
1196,CY,CYP,Cyprus,1991,13367.81103,76.711,783129,18.694,5.5,Europe & Central Asia,High income,5.988914981
1197,CY,CYP,Cyprus,2013,30620.70715,79.995,1143896,11.237,1.7,Europe & Central Asia,High income,5.199663256
1198,CY,CYP,Cyprus,2000,21709.15509,78.01,943286,13.2,3.3,Europe & Central Asia,High income,7.347326262
1199,CY,CYP,Cyprus,1990,13178.99547,76.554,766614,19.049,5.6,Europe & Central Asia,High income,5.706562886
1201,CY,CYP,Cyprus,1997,17857.16486,77.598,891192,15.023,4,Europe & Central Asia,High income,6.575312615
1202,CY,CYP,Cyprus,2004,26082.75964,78.506,1010410,11.957,2.6,Europe & Central Asia,High income,7.258439643
1203,CY,CYP,Cyprus,2005,28169.55688,78.631,1027658,11.821,2.5,Europe & Central Asia,High income,7.300757645
1204,CY,CYP,Cyprus,2001,23263.4339,78.14,960282,12.765,3.1,Europe & Central Asia,High income,7.129456764
1205,CY,CYP,Cyprus,2002,23964.75544,78.264,976966,12.421,2.9,Europe & Central Asia,High income,7.187870407
1206,CY,CYP,Cyprus,1998,18935.01498,77.738,908704,14.347,3.8,Europe & Central Asia,High income,7.049874327
1207,CY,CYP,Cyprus,1996,17099.70212,77.456,873423,15.735,4.3,Europe & Central Asia,High income,6.797248298
1208,CY,CYP,Cyprus,2009,33882.09647,79.245,1098076,11.577,2,Europe & Central Asia,High income,7.386924038
1209,CY,CYP,Cyprus,2003,24300.46323,78.386,993563,12.153,2.8,Europe & Central Asia,High income,7.798570398
1210,CY,CYP,Cyprus,2008,34823.65424,79.071,1081563,11.626,2.1,Europe & Central Asia,High income,7.930294398
1211,CY,CYP,Cyprus,2006,30482.60764,78.764,1045509,11.733,2.3,Europe & Central Asia,High income,7.449680491
1212,CY,CYP,Cyprus,2012,31914.62435,79.81,1135062,11.342,1.7,Europe & Central Asia,High income,6.096256416
1213,CY,CYP,Cyprus,2010,33263.01583,79.43,1112607,11.515,1.9,Europe & Central Asia,High income,6.927903563
1214,CY,CYP,Cyprus,2007,32993.28227,78.911,1063712,11.674,2.2,Europe & Central Asia,High income,7.704853381
1215,CY,CYP,Cyprus,2011,33192.59298,79.62,1124835,11.436,1.8,Europe & Central Asia,High income,6.60156823
1216,CZ,CZE,Czech Republic,1992,11787.89671,72.27170732,10319123,11.8,6.2,Europe & Central Asia,High income,13.3903072
1217,CZ,CZE,Czech Republic,1995,13751.5599,73.07487805,10327253,9.3,4.5,Europe & Central Asia,High income,11.99069327
1218,CZ,CZE,Czech Republic,1993,12063.28595,72.76780488,10329855,11.7,5.7,Europe & Central Asia,High income,12.83965002
1219,CZ,CZE,Czech Republic,2011,28797.41796,77.87317073,10496088,10.4,1.6,Europe & Central Asia,High income,10.18548225
1221,CZ,CZE,Czech Republic,1994,12673.85757,72.97268293,10333587,10.3,5.1,Europe & Central Asia,High income,12.16751705
1223,CZ,CZE,Czech Republic,2003,19424.75471,75.17073171,10193998,9.2,2.4,Europe & Central Asia,High income,11.97368903
1224,CZ,CZE,Czech Republic,1998,14894.23354,74.51463415,10294373,8.8,3.2,Europe & Central Asia,High income,11.90396015
1226,CZ,CZE,Czech Republic,2002,18189.23435,75.22195122,10196916,9.1,2.4,Europe & Central Asia,High income,11.7437029
1227,CZ,CZE,Czech Republic,2014,32263.31575,78.82439024,10525347,10.4,1.6,Europe & Central Asia,High income,9.165978376
1228,CZ,CZE,Czech Republic,2010,27694.40198,77.42439024,10474410,11.2,1.7,Europe & Central Asia,High income,10.65257862
1229,CZ,CZE,Czech Republic,2006,23779.57372,76.52439024,10238905,10.3,2.1,Europe & Central Asia,High income,11.92582928
1230,CZ,CZE,Czech Republic,2001,17569.10583,75.17317073,10216605,8.9,2.6,Europe & Central Asia,High income,12.10978725
1231,CZ,CZE,Czech Republic,2013,30485.71415,78.17560976,10514272,10.2,1.6,Europe & Central Asia,High income,9.384891603
1232,CZ,CZE,Czech Republic,1997,14723.83415,73.82487805,10304131,8.8,3.6,Europe & Central Asia,High income,12.36529136
1233,CZ,CZE,Czech Republic,2009,27594.34686,77.07804878,10443936,11.3,1.8,Europe & Central Asia,High income,10.30832179
1235,CZ,CZE,Czech Republic,1996,14580.27406,73.71463415,10315241,8.8,4,Europe & Central Asia,High income,12.15467452
1236,CZ,CZE,Czech Republic,2000,16188.22719,74.96829268,10255063,8.9,2.7,Europe & Central Asia,High income,12.07688904
1237,CZ,CZE,Czech Republic,2005,21956.38386,75.92439024,10211216,10,2.2,Europe & Central Asia,High income,11.76245004
1238,CZ,CZE,Czech Republic,2007,26120.37508,76.72439024,10298828,11.1,2,Europe & Central Asia,High income,11.97251522
1239,CZ,CZE,Czech Republic,1999,15324.10643,74.66829268,10283860,8.7,2.9,Europe & Central Asia,High income,10.88847106
1240,CZ,CZE,Czech Republic,2008,27844.79533,76.97560976,10384603,11.5,1.9,Europe & Central Asia,High income,11.23377283
1241,CZ,CZE,Czech Republic,2012,29047.24644,78.07560976,10510785,10.3,1.6,Europe & Central Asia,High income,9.611985879
1242,CZ,CZE,Czech Republic,2004,20806.60891,75.72195122,10197101,9.6,2.3,Europe & Central Asia,High income,11.4518445
1243,DE,DEU,Germany,2007,36444.51569,79.53414634,82266372,8.3,2.5,Europe & Central Asia,High income,9.488039888
1244,DE,DEU,Germany,2002,29326.91207,78.22926829,82488495,8.7,2.7,Europe & Central Asia,High income,10.0586725
1245,DE,DEU,Germany,2011,42692.51976,80.43658537,80274983,8.3,2.3,Europe & Central Asia,High income,9.12485921
1246,DE,DEU,Germany,2012,43564.14802,80.53902439,80425823,8.4,2.3,Europe & Central Asia,High income,9.199299757
1248,DE,DEU,Germany,2009,37035.78003,79.83658537,81902307,8.1,2.4,Europe & Central Asia,High income,8.818595562
1249,DE,DEU,Germany,2006,34246.20765,79.13170732,82376451,8.2,2.6,Europe & Central Asia,High income,9.911476012
1250,DE,DEU,Germany,2003,29987.9125,78.3804878,82534176,8.6,2.7,Europe & Central Asia,High income,9.969354525
1251,DE,DEU,Germany,2013,45232.19785,80.4902439,80645605,8.5,2.3,Europe & Central Asia,High income,9.39062342
1252,DE,DEU,Germany,2014,47092.48837,81.0902439,80982500,8.8,2.3,Europe & Central Asia,High income,8.889370395
1253,DE,DEU,Germany,2010,39225.59999,79.98780488,81776930,8.3,2.3,Europe & Central Asia,High income,9.279634012
1254,DE,DEU,Germany,2005,31968.46745,78.93170732,82469422,8.3,2.6,Europe & Central Asia,High income,9.666372234
1255,DE,DEU,Germany,2000,27293.76756,77.92682927,82211508,9.3,2.8,Europe & Central Asia,High income,10.09563988
1256,DE,DEU,Germany,2004,31428.63064,78.6804878,82516260,8.6,2.6,Europe & Central Asia,High income,9.898682369
1258,DE,DEU,Germany,1992,21676.96666,75.8195122,80624598,10,3.5,Europe & Central Asia,High income,11.06332025
1259,DE,DEU,Germany,1993,21836.50432,75.87073171,81156363,9.8,3.3,Europe & Central Asia,High income,10.81424893
1260,DE,DEU,Germany,1994,22770.12626,76.27073171,81438348,9.5,3.2,Europe & Central Asia,High income,10.62839192
1261,DE,DEU,Germany,2008,38028.77214,79.73658537,82110097,8.3,2.4,Europe & Central Asia,High income,9.506321178
1262,DE,DEU,Germany,1996,24104.35073,76.67317073,81914831,9.7,3,Europe & Central Asia,High income,10.8602336
1263,DE,DEU,Germany,1997,24633.18915,77.07317073,82034771,9.9,2.9,Europe & Central Asia,High income,10.5111126
1264,DE,DEU,Germany,1998,25371.86469,77.47560976,82047195,9.6,2.9,Europe & Central Asia,High income,10.42527316
1265,DE,DEU,Germany,1991,20952.52849,75.3195122,80013896,10.4,3.5,Europe & Central Asia,High income,11.62264617
1267,DE,DEU,Germany,2001,28499.60608,78.32926829,82349925,8.9,2.7,Europe & Central Asia,High income,10.3662867
1268,DE,DEU,Germany,1995,23579.54937,76.42195122,81678051,9.4,3.1,Europe & Central Asia,High income,10.57946663
1269,DE,DEU,Germany,1999,26360.14719,77.72682927,82100243,9.4,2.8,Europe & Central Asia,High income,10.01775877
1271,DJ,DJI,Djibouti,1996,1730.362932,57.05,643682,35.073,45.9,Middle East & North Africa,Lower middle income,0.484237558
1273,DJ,DJI,Djibouti,1998,1671.655631,56.998,680612,33.054,44.8,Middle East & North Africa,Lower middle income,0.463350631
1274,DJ,DJI,Djibouti,1990,2004.711854,56.678,590398,39.777,49,Middle East & North Africa,Lower middle income,0.546573667
1275,DJ,DJI,Djibouti,1997,1701.204966,57.022,660953,34.016,45.3,Middle East & North Africa,Lower middle income,0.493776411
1276,DJ,DJI,Djibouti,1991,1929.094296,56.831,606844,39.42,48.4,Middle East & North Africa,Lower middle income,0.513632828
1277,DJ,DJI,Djibouti,1992,1946.381851,56.943,615054,38.873,47.9,Middle East & North Africa,Lower middle income,0.506776641
1278,DJ,DJI,Djibouti,1995,1809.653545,57.065,630388,36.165,46.5,Middle East & North Africa,Lower middle income,0.482815345
1279,DJ,DJI,Djibouti,2001,1726.776895,57.1,732711,30.837,42.9,Middle East & North Africa,Lower middle income,0.500470172
1280,DJ,DJI,Djibouti,1994,1860.426703,57.056,622366,37.21,47,Middle East & North Africa,Lower middle income,0.489038604
1281,DJ,DJI,Djibouti,2002,1766.622289,57.233,746221,30.205,42.3,Middle East & North Africa,Lower middle income,0.535636226
1282,DJ,DJI,Djibouti,1993,1850.405301,57.017,618495,38.131,47.4,Middle East & North Africa,Lower middle income,0.503957186
1283,DJ,DJI,Djibouti,2014,3157.09933,62.006,912164,23.699,34.2,Middle East & North Africa,Lower middle income,0.791961752
1284,DJ,DJI,Djibouti,2000,1689.299473,57.021,717584,31.487,43.5,Middle East & North Africa,Lower middle income,0.475248891
1285,DJ,DJI,Djibouti,2008,2408.405623,59.345,822934,26.191,38.5,Middle East & North Africa,Lower middle income,0.606017007
1286,DJ,DJI,Djibouti,2006,2138.631747,58.393,796208,27.455,39.8,Middle East & North Africa,Lower middle income,0.515825011
1287,DJ,DJI,Djibouti,1999,1685.948862,56.992,700099,32.214,44.2,Middle East & North Africa,Lower middle income,0.450453436
1288,DJ,DJI,Djibouti,2005,2012.599574,57.999,783254,28.156,40.5,Middle East & North Africa,Lower middle income,0.529037834
1289,DJ,DJI,Djibouti,2013,2976.37808,61.691,896688,24.05,34.9,Middle East & North Africa,Lower middle income,0.678855968
1290,DJ,DJI,Djibouti,2003,1829.128163,57.424,758615,29.549,41.8,Middle East & North Africa,Lower middle income,0.555888033
1291,DJ,DJI,Djibouti,2004,1920.612134,57.677,770752,28.863,41.1,Middle East & North Africa,Lower middle income,0.528103722
1292,DJ,DJI,Djibouti,2007,2269.907481,58.848,809402,26.792,39.2,Middle East & North Africa,Lower middle income,0.57084366
1293,DJ,DJI,Djibouti,2009,2506.467964,59.865,836840,25.659,37.8,Middle East & North Africa,Lower middle income,0.552127049
1294,DJ,DJI,Djibouti,2010,2581.41661,60.383,851146,25.193,37.1,Middle East & North Africa,Lower middle income,0.607471574
1295,DJ,DJI,Djibouti,2011,2705.405589,60.87,865937,24.784,36.4,Middle East & North Africa,Lower middle income,0.546278771
1296,DJ,DJI,Djibouti,2012,2838.674473,61.31,881185,24.409,35.7,Middle East & North Africa,Lower middle income,0.586763279
1297,DK,DNK,Denmark,1994,21656.78651,75.37512195,5206180,13.4,3.9,Europe & Central Asia,High income,11.7169489
1298,DK,DNK,Denmark,1990,18225.01898,74.80536585,5140939,12.3,4.4,Europe & Central Asia,High income,9.770698699
1299,DK,DNK,Denmark,1995,22659.48475,75.21268293,5233373,13.3,3.8,Europe & Central Asia,High income,10.92454083
1300,DK,DNK,Denmark,1993,20200.07975,75.11682927,5188628,13,4,Europe & Central Asia,High income,10.99825503
1301,DK,DNK,Denmark,1997,24914.31564,75.94512195,5284991,12.8,3.7,Europe & Central Asia,High income,11.64768852
1302,DK,DNK,Denmark,1991,19044.60268,75.15780488,5154298,12.5,4.3,Europe & Central Asia,High income,11.69331148
1303,DK,DNK,Denmark,2006,37300.49284,78.09512195,5437272,12,3,Europe & Central Asia,High income,10.11291416
1304,DK,DNK,Denmark,1996,23705.88473,75.59146341,5263074,12.9,3.8,Europe & Central Asia,High income,13.71465193
1305,DK,DNK,Denmark,2003,30784.13522,77.14390244,5390574,12,3.2,Europe & Central Asia,High income,10.38827349
1306,DK,DNK,Denmark,2005,34150.1558,77.84390244,5419432,11.9,3.1,Europe & Central Asia,High income,8.690076931
1307,DK,DNK,Denmark,1998,25792.58109,76.13902439,5304219,12.5,3.6,Europe & Central Asia,High income,11.22730415
1308,DK,DNK,Denmark,1992,19794.3714,75.19414634,5171370,13.1,4.1,Europe & Central Asia,High income,10.5045545
1309,DK,DNK,Denmark,2007,38961.77061,78.19512195,5461438,11.7,2.9,Europe & Central Asia,High income,9.20201511
1310,DK,DNK,Denmark,2008,41278.32884,78.44634146,5493621,11.8,2.9,Europe & Central Asia,High income,8.543351098
1311,DK,DNK,Denmark,2012,44803.96224,80.05121951,5591572,10.4,2.9,Europe & Central Asia,High income,6.514800847
1312,DK,DNK,Denmark,2009,40332.45142,78.59756098,5523095,11.4,2.8,Europe & Central Asia,High income,8.058895601
1313,DK,DNK,Denmark,1999,26653.82934,76.34146341,5321799,12.4,3.6,Europe & Central Asia,High income,10.36266364
